hr,min,sec,ax,ay,az,gx,gy,gz,temp
1,3,13,0.281576,-0.142984,0.976000,-22.680000,-44.169998,33.880001,26.43
1,3,13,0.321592,-0.167872,0.981856,-16.030001,-40.740002,33.950001,26.44
1,3,13,0.320616,-0.170800,0.944768,-17.080000,-27.160000,27.440001,26.44
1,3,13,0.242048,-0.203984,0.972584,7.840000,-18.830000,-0.770000,26.42
1,3,13,0.254736,-0.165920,1.005280,4.550000,-8.470000,3.500000,26.40
1,3,13,0.268400,-0.193248,0.919880,-9.800000,9.030000,9.800000,26.40
1,3,13,0.266936,-0.308904,0.984296,0.140000,-3.920000,13.720000,26.46
1,3,13,0.281088,-0.263520,0.995032,5.880000,-13.650000,21.840000,26.48
1,3,13,0.283528,-0.140056,0.975512,-9.030000,-18.900000,14.210000,26.48
1,3,13,0.289872,-0.157624,0.944768,-14.630000,-7.700000,13.930000,26.45
1,3,13,0.183488,-0.169336,0.882304,-4.340000,-0.350000,-0.980000,26.45
1,3,13,0.216184,-0.192760,0.905240,1.400000,-1.330000,-4.410000,26.48
1,3,13,0.308904,-0.210816,0.962824,8.260000,-11.620000,-8.890000,26.48
1,3,13,0.351848,-0.212768,1.045296,-0.770000,-0.280000,1.050000,26.44
1,3,13,0.291824,-0.261568,1.004304,-5.040000,10.850000,10.080000,26.46
1,3,13,0.230824,-0.202032,0.975024,-9.030000,13.370000,11.760000,26.47
1,3,13,0.190808,-0.172264,0.943792,-6.580000,1.330000,-5.740000,26.47
1,3,13,0.266936,-0.004392,0.944768,5.250000,-1.610000,-2.450000,26.48
1,3,13,0.181536,-0.121512,0.943304,11.130000,-15.820000,8.890000,26.48
1,3,13,0.235216,-0.178120,0.948184,11.690000,-16.590000,9.520000,26.41
1,3,13,0.314272,-0.243512,0.981856,5.880000,-13.860000,9.170000,26.42
1,3,13,0.305488,-0.210328,1.007232,-3.430000,-6.650000,16.590000,26.42
1,3,13,0.278160,-0.261080,0.980880,-8.820000,-1.120000,18.410000,26.45
1,3,13,0.245464,-0.244976,0.922808,-7.910000,6.650000,9.240000,26.45
1,3,13,0.208864,-0.201544,0.933544,-2.310000,14.140000,10.570000,26.41
1,3,13,0.163968,-0.197152,0.915000,2.940000,8.610000,11.760000,26.41
1,3,13,0.248880,-0.289872,1.029192,6.860000,9.450000,-2.450000,26.41
1,3,13,0.174704,-0.118584,0.917440,20.860001,-7.070000,8.540000,26.43
1,3,13,0.222528,-0.159576,0.932568,12.600000,-13.370000,13.650000,26.43
1,3,13,0.272304,-0.203496,0.959896,2.170000,-5.670000,13.650000,26.44
1,3,13,0.272792,-0.228384,0.949160,-1.610000,1.050000,8.890000,26.46
1,3,13,0.270352,-0.217648,0.984296,-14.630000,4.200000,5.110000,26.41
1,3,13,0.231800,-0.186416,0.983320,6.790000,3.570000,1.330000,26.45
1,3,14,0.199592,-0.217160,0.962336,8.120000,11.340000,5.460000,26.45
1,3,14,0.205936,-0.197640,0.956480,8.610000,9.240000,8.540000,26.50
1,3,14,0.184952,-0.154696,0.928176,6.510000,5.320000,6.300000,26.50
1,3,14,0.212768,-0.167872,0.939888,2.940000,2.030000,1.680000,26.42
1,3,14,0.249368,-0.222528,0.941352,-14.210000,0.560000,0.630000,26.48
1,3,14,0.274256,-0.226432,0.993080,-25.200001,0.280000,0.280000,26.44
1,3,14,0.177632,-0.270840,0.978440,12.040000,-7.560000,-14.350000,26.48
1,3,14,0.193248,-0.125904,1.017968,28.910000,-10.850000,-13.650000,26.48
1,3,14,0.259616,-0.212768,1.040904,26.250000,3.360000,-2.310000,26.43
1,3,14,0.248392,-0.204960,1.030656,14.560000,12.950000,14.420000,26.42
1,3,14,0.279624,-0.230336,1.026752,5.110000,14.630000,21.980000,26.45
1,3,14,0.249856,-0.257176,0.982344,0.630000,11.340000,19.110001,26.45
1,3,14,0.203496,-0.203496,0.941352,0.070000,7.700000,14.350000,26.44
1,3,14,0.176168,-0.183488,0.964288,25.760000,-5.390000,-0.910000,26.43
1,3,14,0.221552,-0.128832,0.966240,31.990000,3.010000,-1.470000,26.49
1,3,14,0.192272,-0.180560,0.955016,28.139999,7.700000,-2.380000,26.49
1,3,14,0.237168,-0.138104,0.971608,19.110001,10.220000,-2.660000,26.45
1,3,14,0.275232,-0.189832,0.990152,2.240000,12.460000,-2.660000,26.41
1,3,14,0.236192,-0.206424,0.957456,-8.890000,11.970000,-2.660000,26.41
1,3,14,0.184464,-0.191784,0.952088,-12.040000,10.010000,-3.220000,26.42
1,3,14,0.155672,-0.157136,0.962824,0.210000,9.870000,-5.320000,26.43
1,3,14,0.146400,-0.178120,0.968680,5.250000,6.510000,-3.780000,26.41
1,3,14,0.208376,-0.208864,1.005280,4.900000,6.160000,-0.910000,26.45
1,3,14,0.212768,-0.204960,1.006744,1.820000,5.110000,0.700000,26.45
1,3,14,0.211304,-0.219112,1.004304,-1.050000,3.640000,1.400000,26.47
1,3,14,0.210816,-0.187880,0.999424,-4.480000,3.850000,0.840000,26.40
1,3,14,0.189832,-0.192272,0.999424,-6.510000,5.460000,-0.140000,26.40
1,3,14,0.175680,-0.180560,0.981368,-2.170000,4.410000,-0.280000,26.43
1,3,14,0.181048,-0.181048,0.977952,5.950000,-3.150000,-2.310000,26.41
1,3,14,0.193736,-0.178120,0.993568,4.970000,-5.250000,-1.610000,26.43
1,3,14,0.197640,-0.181048,1.016504,3.360000,-4.340000,2.100000,26.40
1,3,14,0.205448,-0.190320,1.010160,1.470000,-0.490000,4.760000,26.40
1,3,14,0.182512,-0.165920,0.992592,1.890000,0.910000,5.530000,26.44
1,3,14,0.167872,-0.143472,0.985272,3.290000,1.750000,3.920000,26.40
1,3,14,0.375760,-0.052216,1.054080,-16.660000,1.960000,9.800000,26.40
1,3,14,0.198128,-0.191784,0.974048,7.000000,-0.560000,-2.380000,26.46
1,3,14,0.184464,-0.177144,0.991128,5.390000,-1.470000,-3.710000,26.45
1,3,14,0.166408,-0.183976,0.984296,4.200000,-1.260000,-3.710000,26.45
1,3,14,0.180560,-0.171776,0.995520,5.110000,2.800000,-3.920000,26.45
1,3,14,0.164456,-0.154208,0.979904,7.210000,3.920000,-4.970000,26.45
1,3,14,0.161528,-0.169336,0.980880,7.140000,4.060000,-4.550000,26.42
1,3,14,0.162992,-0.163968,0.977464,6.650000,0.560000,-5.110000,26.42
1,3,14,0.133712,-0.233752,0.974536,11.480000,-2.590000,1.120000,26.44
